"gene_name","protein_id","swissprot_id","pdb_id","method","resol","chain","position"
"HBA2","NP_000508.1","P69905 ","1A01","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1A0U","X-ray","2.14","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1A0Z","X-ray","2","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1A3N","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1A3O","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1A9W","X-ray","2.9","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1ABW","X-ray","2","A","2-142"
"HBA2","NP_000508.1","P69905 ","1ABY","X-ray","2.6","A","2-142"
"HBA2","NP_000508.1","P69905 ","1AJ9","X-ray","2.2","A","2-142"
"HBA2","NP_000508.1","P69905 ","1B86","X-ray","2.5","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1BAB","X-ray","1.5","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1BBB","X-ray","1.7","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1BIJ","X-ray","2.3","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1BUW","X-ray","1.9","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1BZ0","X-ray","1.5","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1BZ1","X-ray","1.59","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1BZZ","X-ray","1.59","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1C7B","X-ray","1.8","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1C7C","X-ray","1.8","A","2-142"
"HBA2","NP_000508.1","P69905 ","1C7D","X-ray","1.8","A","2-142"
"HBA2","NP_000508.1","P69905 ","1CLS","X-ray","1.9","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1CMY","X-ray","3","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1COH","X-ray","2.9","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1DKE","X-ray","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1DXT","X-ray","1.7","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1DXU","X-ray","1.7","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1DXV","X-ray","1.7","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1FDH","X-ray","2.5","A/B","2-142"
"HBA2","NP_000508.1","P69905 ","1FN3","X-ray","2.48","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1G9V","X-ray","1.85","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1GBU","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1GBV","X-ray","2","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1GLI","X-ray","2.5","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1GZX","X-ray","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HAB","X-ray","2.3","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HAC","X-ray","2.6","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HBA","X-ray","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HBB","X-ray","1.9","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HBS","X-ray","3","A/C/E/G","2-141"
"HBA2","NP_000508.1","P69905 ","1HCO","X-ray","2.7","A","2-142"
"HBA2","NP_000508.1","P69905 ","1HDB","X-ray","2.2","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HGA","X-ray","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HGB","X-ray","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HGC","X-ray","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1HHO","X-ray","2.1","A","2-141"
"HBA2","NP_000508.1","P69905 ","1IRD","X-ray","1.25","A","2-142"
"HBA2","NP_000508.1","P69905 ","1J3Y","X-ray","1.55","A/C/E/G","2-142"
"HBA2","NP_000508.1","P69905 ","1J3Z","X-ray","1.6","A/C/E/G","2-142"
"HBA2","NP_000508.1","P69905 ","1J40","X-ray","1.45","A/C/E/G","2-142"
"HBA2","NP_000508.1","P69905 ","1J41","X-ray","1.45","A/C/E/G","2-142"
"HBA2","NP_000508.1","P69905 ","1J7S","X-ray","2.2","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1J7W","X-ray","2","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1J7Y","X-ray","1.7","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1JY7","X-ray","3.2","A/C/P/R/U/W","2-142"
"HBA2","NP_000508.1","P69905 ","1K0Y","X-ray","1.87","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1K1K","X-ray","2","A","2-142"
"HBA2","NP_000508.1","P69905 ","1KD2","X-ray","1.87","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1LFL","X-ray","2.7","A/C/P/R","2-142"
"HBA2","NP_000508.1","P69905 ","1LFQ","X-ray","2.6","A","2-142"
"HBA2","NP_000508.1","P69905 ","1LFT","X-ray","2.6","A","2-142"
"HBA2","NP_000508.1","P69905 ","1LFV","X-ray","2.8","A","2-142"
"HBA2","NP_000508.1","P69905 ","1LFY","X-ray","3.3","A","2-142"
"HBA2","NP_000508.1","P69905 ","1LFZ","X-ray","3.1","A","2-142"
"HBA2","NP_000508.1","P69905 ","1LJW","X-ray","2.16","A","2-142"
"HBA2","NP_000508.1","P69905 ","1M9P","X-ray","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1MKO","X-ray","2.18","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1NEJ","X-ray","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1NIH","X-ray","2.6","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1NQP","X-ray","1.73","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1O1I","X-ray","2.3","A","2-142"
"HBA2","NP_000508.1","P69905 ","1O1J","X-ray","1.9","A","2-142"
"HBA2","NP_000508.1","P69905 ","1O1K","X-ray","2","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1O1L","X-ray","1.8","A","2-142"
"HBA2","NP_000508.1","P69905 ","1O1M","X-ray","1.85","A","2-142"
"HBA2","NP_000508.1","P69905 ","1O1N","X-ray","1.8","A","2-142"
"HBA2","NP_000508.1","P69905 ","1O1O","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1O1P","X-ray","1.8","A","2-142"
"HBA2","NP_000508.1","P69905 ","1QI8","X-ray","1.8","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1QSH","X-ray","1.7","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1QSI","X-ray","1.7","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1QXD","X-ray","2.25","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1QXE","X-ray","1.85","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1R1X","X-ray","2.15","A","2-142"
"HBA2","NP_000508.1","P69905 ","1R1Y","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1RPS","X-ray","2.11","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1RQ3","X-ray","1.91","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1RQ4","X-ray","2.11","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1RQA","X-ray","2.11","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","1RVW","X-ray","2.5","A","2-142"
"HBA2","NP_000508.1","P69905 ","1SDK","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1SDL","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1SHR","X-ray","1.88","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1SI4","X-ray","2.2","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1THB","X-ray","1.5","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1UIW","X-ray","1.5","A/C/E/G","2-142"
"HBA2","NP_000508.1","P69905 ","1VWT","X-ray","1.9","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","1XXT","X-ray","1.91","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1XY0","X-ray","1.99","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1XYE","X-ray","2.13","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1XZ2","X-ray","1.9","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1XZ4","X-ray","2","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1XZ5","X-ray","2.11","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1XZ7","X-ray","1.9","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1XZU","X-ray","2.16","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1XZV","X-ray","2.11","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1Y01","X-ray","2.8","B","2-141"
"HBA2","NP_000508.1","P69905 ","1Y09","X-ray","2.25","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1Y0A","X-ray","2.22","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1Y0C","X-ray","2.3","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1Y0D","X-ray","2.1","A/C","2-140"
"HBA2","NP_000508.1","P69905 ","1Y0T","X-ray","2.14","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y0W","X-ray","2.14","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y22","X-ray","2.16","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y2Z","X-ray","2.07","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y31","X-ray","2.13","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","1Y35","X-ray","2.12","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y45","X-ray","2","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y46","X-ray","2.22","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","1Y4B","X-ray","2.1","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y4F","X-ray","2","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","1Y4G","X-ray","1.91","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","1Y4P","X-ray","1.98","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","1Y4Q","X-ray","2.11","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y4R","X-ray","2.22","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y4V","X-ray","1.84","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y5F","X-ray","2.14","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y5J","X-ray","2.03","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y5K","X-ray","2.2","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y7C","X-ray","2.1","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y7D","X-ray","1.9","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y7G","X-ray","2.1","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y7Z","X-ray","1.98","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y83","X-ray","1.9","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1Y85","X-ray","2.13","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","1Y8W","X-ray","2.9","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1YDZ","X-ray","3.3","A/C","3-142"
"HBA2","NP_000508.1","P69905 ","1YE0","X-ray","2.5","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YE1","X-ray","4.5","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YE2","X-ray","1.8","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YEN","X-ray","2.8","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YEO","X-ray","2.22","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YEQ","X-ray","2.75","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YEU","X-ray","2.12","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YEV","X-ray","2.11","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YFF","X-ray","2.4","A/C/E/G","2-142"
"HBA2","NP_000508.1","P69905 ","1YG5","X-ray","2.7","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YGD","X-ray","2.73","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YGF","X-ray","2.7","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YH9","X-ray","2.2","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YHE","X-ray","2.1","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YHR","X-ray","2.6","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YIE","X-ray","2.4","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YIH","X-ray","2","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","1YVQ","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","1YVT","X-ray","1.8","A","1-142"
"HBA2","NP_000508.1","P69905 ","1YZI","X-ray","2.07","A","1-142"
"HBA2","NP_000508.1","P69905 ","1Z8U","X-ray","2.4","B/D","1-142"
"HBA2","NP_000508.1","P69905 ","2D5Z","X-ray","1.45","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","2D60","X-ray","1.7","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","2DN1","X-ray","1.25","A","2-141"
"HBA2","NP_000508.1","P69905 ","2DN2","X-ray","1.25","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","2DN3","X-ray","1.25","A","1-142"
"HBA2","NP_000508.1","P69905 ","2DXM","neutron diffraction","2.1","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","2H35","NMR","-","A","1-142"
"HBA2","NP_000508.1","P69905 ","2H35","NMR","-","C","2-142"
"HBA2","NP_000508.1","P69905 ","2HBC","X-ray","2.1","A","1-142"
"HBA2","NP_000508.1","P69905 ","2HBD","X-ray","2.2","A","2-142"
"HBA2","NP_000508.1","P69905 ","2HBE","X-ray","2","A","1-142"
"HBA2","NP_000508.1","P69905 ","2HBF","X-ray","2.2","A","1-142"
"HBA2","NP_000508.1","P69905 ","2HBS","X-ray","2.05","A/C/E/G","1-142"
"HBA2","NP_000508.1","P69905 ","2HCO","X-ray","2.7","A","2-142"
"HBA2","NP_000508.1","P69905 ","2HHB","X-ray","1.74","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","2HHD","X-ray","2.2","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","2HHE","X-ray","2.2","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","2W6V","X-ray","1.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","2W72","X-ray","1.07","A","2-142"
"HBA2","NP_000508.1","P69905 ","2W72","X-ray","1.07","C","3-142"
"HBA2","NP_000508.1","P69905 ","2YRS","X-ray","2.3","A/C/I/M","2-142"
"HBA2","NP_000508.1","P69905 ","3B75","X-ray","2.3","A/C/E/G/S","2-142"
"HBA2","NP_000508.1","P69905 ","3D17","X-ray","2.8","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","3D7O","X-ray","1.8","A","2-142"
"HBA2","NP_000508.1","P69905 ","3DUT","X-ray","1.55","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","3HHB","X-ray","1.74","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","3IA3","X-ray","3.2","B/D","2-142"
"HBA2","NP_000508.1","P69905 ","3IC0","X-ray","1.8","A/C","2-141"
"HBA2","NP_000508.1","P69905 ","3IC2","X-ray","2.4","A/C","2-142"
"HBA2","NP_000508.1","P69905 ","3KMF","neutron diffraction","2","A/E","2-142"
"HBA2","NP_000508.1","P69905 ","4HHB","X-ray","1.74","A/C","1-142"
"HBA2","NP_000508.1","P69905 ","6HBW","X-ray","2","A/C","1-142"
"HDLBP","NP_005327.1","Q00341","1VIG","NMR","-","A","432-502"
"HDLBP","NP_005327.1","Q00341","1VIH","NMR","-","A","432-502"
"HDLBP","NP_005327.1","Q00341","2CTE","NMR","-","A","142-222"
"HDLBP","NP_005327.1","Q00341","2CTF","NMR","-","A","346-434"
"HDLBP","NP_005327.1","Q00341","2CTJ","NMR","-","A","645-726"
"HDLBP","NP_005327.1","Q00341","2CTK","NMR","-","A","964-1054"
"HDLBP","NP_005327.1","Q00341","2CTL","NMR","-","A","1044-1127"
"HDLBP","NP_005327.1","Q00341","2CTM","NMR","-","A","1119-1200"
"HDLBP","NP_976221.1","Q00341","1VIG","NMR","-","A","432-502"
"HDLBP","NP_976221.1","Q00341","1VIH","NMR","-","A","432-502"
"HDLBP","NP_976221.1","Q00341","2CTE","NMR","-","A","142-222"
"HDLBP","NP_976221.1","Q00341","2CTF","NMR","-","A","346-434"
"HDLBP","NP_976221.1","Q00341","2CTJ","NMR","-","A","645-726"
"HDLBP","NP_976221.1","Q00341","2CTK","NMR","-","A","964-1054"
"HDLBP","NP_976221.1","Q00341","2CTL","NMR","-","A","1044-1127"
"HDLBP","NP_976221.1","Q00341","2CTM","NMR","-","A","1119-1200"
"HIC1","NP_001091672.1","-","-","-","-","-","-"
"HIC1","NP_006488.2","-","-","-","-","-","-"
"HIN-1","NP_443095.2","Q96QR1","-","-","-","-","-"
"HIST1H1C","NP_005310.1","P16403","-","-","-","-","-"
"HIST2H2BE","NP_003519.1","Q16778","-","-","-","-","-"
"HLA-C","NP_002108.4","P10321","3BZF","X-ray","2.5","P/Q","11-Mar"
"HLA-DQB1","NP_002114.3","P03992","1JK8","X-ray","2.4","B","35-224"
"HLA-DQB1","NP_002114.3","P03992","1NBN","model","-","B","35-224"
"HLA-DQB1","NP_002114.3","P03992","1S9V","X-ray","2.22","B/E","33-230"
"HLA-DQB1","NP_002114.3","P03992","1UVQ","X-ray","1.8","B","35-231"
"HLA-DQB1","NP_002114.3","P03992","2NNA","X-ray","2.1","B","33-224"
"HLA-DRA","NP_061984.2","P01903","1A6A","X-ray","2.75","A","30-205"
"HLA-DRA","NP_061984.2","P01903","1AQD","X-ray","2.45","A/D/G/J","26-217"
"HLA-DRA","NP_061984.2","P01903","1BX2","X-ray","2.6","A/D","27-206"
"HLA-DRA","NP_061984.2","P01903","1D5M","X-ray","2","A","26-206"
"HLA-DRA","NP_061984.2","P01903","1D5X","X-ray","2.45","A","26-206"
"HLA-DRA","NP_061984.2","P01903","1D5Z","X-ray","2","A","26-206"
"HLA-DRA","NP_061984.2","P01903","1D6E","X-ray","2.45","A","26-206"
"HLA-DRA","NP_061984.2","P01903","1DLH","X-ray","2.8","A/D","28-207"
"HLA-DRA","NP_061984.2","P01903","1FV1","X-ray","1.9","A/D","26-206"
"HLA-DRA","NP_061984.2","P01903","1FYT","X-ray","2.6","A","26-206"
"HLA-DRA","NP_061984.2","P01903","1H15","X-ray","3.1","A/D","26-207"
"HLA-DRA","NP_061984.2","P01903","1HQR","X-ray","3.2","A","26-206"
"HLA-DRA","NP_061984.2","P01903","1HXY","X-ray","2.6","A","26-207"
"HLA-DRA","NP_061984.2","P01903","1J8H","X-ray","2.4","A","26-206"
"HLA-DRA","NP_061984.2","P01903","1JWM","X-ray","2.7","A","26-207"
"HLA-DRA","NP_061984.2","P01903","1JWS","X-ray","2.6","A","26-207"
"HLA-DRA","NP_061984.2","P01903","1JWU","X-ray","2.3","A","26-207"
"HLA-DRA","NP_061984.2","P01903","1KG0","X-ray","2.65","A","28-207"
"HLA-DRA","NP_061984.2","P01903","1KLG","X-ray","2.4","A","29-205"
"HLA-DRA","NP_061984.2","P01903","1KLU","X-ray","1.93","A","29-207"
"HLA-DRA","NP_061984.2","P01903","1LO5","X-ray","3.2","A","26-207"
"HLA-DRA","NP_061984.2","P01903","1PYW","X-ray","2.1","A","26-207"
"HLA-DRA","NP_061984.2","P01903","1R5I","X-ray","2.6","A/E","26-206"
"HLA-DRA","NP_061984.2","P01903","1SEB","X-ray","2.7","A/E","26-206"
"HLA-DRA","NP_061984.2","P01903","1SJE","X-ray","2.45","A","28-207"
"HLA-DRA","NP_061984.2","P01903","1SJH","X-ray","2.25","A","28-207"
"HLA-DRA","NP_061984.2","P01903","1T5W","X-ray","2.4","A/D","27-206"
"HLA-DRA","NP_061984.2","P01903","1T5X","X-ray","2.5","A","27-207"
"HLA-DRA","NP_061984.2","P01903","1YMM","X-ray","3.5","A","26-216"
"HLA-DRA","NP_061984.2","P01903","1ZGL","X-ray","2.8","A/D/G/J","26-206"
"HLA-DRA","NP_061984.2","P01903","2FSE","X-ray","3.1","A/C","29-205"
"HLA-DRA","NP_061984.2","P01903","2G9H","X-ray","2","A","26-207"
"HLA-DRA","NP_061984.2","P01903","2IAM","X-ray","2.8","A","26-207"
"HLA-DRA","NP_061984.2","P01903","2IAN","X-ray","2.8","A/F/K/P","26-207"
"HLA-DRA","NP_061984.2","P01903","2ICW","X-ray","2.41","A/D","28-206"
"HLA-DRA","NP_061984.2","P01903","2IPK","X-ray","2.3","A","26-207"
"HLA-DRA","NP_061984.2","P01903","2OJE","X-ray","3","A/E","27-206"
"HLA-DRA","NP_061984.2","P01903","2Q6W","X-ray","2.25","A/D","26-207"
"HLA-DRA","NP_061984.2","P01903","2SEB","X-ray","2.5","A","26-206"
"HLA-DRA","NP_061984.2","P01903","2WBJ","X-ray","3","A/E","26-218"
"HLA-DRA","NP_061984.2","P01903","3C5J","X-ray","1.8","A","26-206"
"HLA-DRA","NP_061984.2","P01903","3L6F","X-ray","2.1","A","26-207"
"HLA-DRB3","NP_072049.2","P79483","2Q6W","X-ray","2.25","B/E","30-219"
"HLA-DRB3","NP_072049.2","P79483","3C5J","X-ray","1.8","B","30-219"
"HLA-DRB5","NP_002116.2","Q30154","1FV1","X-ray","1.9","B/E","30-219"
"HLA-DRB5","NP_002116.2","Q30154","1H15","X-ray","3.1","B/E","30-219"
"HLA-DRB5","NP_002116.2","Q30154","1HQR","X-ray","3.2","B","30-219"
"HLA-DRB5","NP_002116.2","Q30154","1ZGL","X-ray","2.8","B/E/H/K","30-221"
"HLTF","NP_003062.2","Q14527 ","-","-","-","-","-"
"HLTF","NP_620636.1","Q14527 ","-","-","-","-","-"
"HMGB1","NP_002119.1","P09429","2YRQ","NMR","-","A","1-166"
"HOPX","NP_001138931.1","Q9BPY8 ","-","-","-","-","-"
"HOPX","NP_001138932.1","Q9BPY8 ","-","-","-","-","-"
"HOPX","NP_115884.4","Q9BPY8 ","-","-","-","-","-"
"HOPX","NP_631957.1","Q9BPY8 ","-","-","-","-","-"
"HOPX","NP_631958.1","Q9BPY8 ","-","-","-","-","-"
"HOXA1","NP_005513.1","P49639","-","-","-","-","-"
"HOXA1","NP_705873.2","P49639","-","-","-","-","-"
"HOXB6","NP_061825.2","P17509","-","-","-","-","-"
"HOXC10","NP_059105.2","Q9NYD6","-","-","-","-","-"
"HPGD","NP_000851.2","P15428 ","2GDZ","X-ray","1.65","A","3-256"
"HRAS","NP_001123914.1","P01112 ","121P","X-ray","1.54","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1AA9","NMR","-","A","1-171"
"HRAS","NP_001123914.1","P01112 ","1AGP","X-ray","2.3","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1BKD","X-ray","2.8","R","1-166"
"HRAS","NP_001123914.1","P01112 ","1CLU","X-ray","1.7","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1CRP","NMR","-","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1CRQ","NMR","-","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1CRR","NMR","-","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1CTQ","X-ray","1.26","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1GNP","X-ray","2.7","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1GNQ","X-ray","2.5","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1GNR","X-ray","1.85","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1HE8","X-ray","3","B","1-166"
"HRAS","NP_001123914.1","P01112 ","1IAQ","X-ray","2.9","A/B/C","1-166"
"HRAS","NP_001123914.1","P01112 ","1IOZ","X-ray","2","A","1-171"
"HRAS","NP_001123914.1","P01112 ","1JAH","X-ray","1.8","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1JAI","X-ray","1.8","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1K8R","X-ray","3","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1LF0","X-ray","1.7","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1LF5","X-ray","1.7","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1LFD","X-ray","2.1","B/D","1-167"
"HRAS","NP_001123914.1","P01112 ","1NVU","X-ray","2.2","Q/R","1-166"
"HRAS","NP_001123914.1","P01112 ","1NVV","X-ray","2.18","Q/R","1-166"
"HRAS","NP_001123914.1","P01112 ","1NVW","X-ray","2.7","Q/R","1-166"
"HRAS","NP_001123914.1","P01112 ","1NVX","X-ray","3.2","Q/R","1-166"
"HRAS","NP_001123914.1","P01112 ","1P2S","X-ray","2.45","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1P2T","X-ray","2","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1P2U","X-ray","2","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1P2V","X-ray","2.3","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1PLJ","X-ray","2.8","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1PLK","X-ray","2.8","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1PLL","X-ray","2.8","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1Q21","X-ray","2.2","A","1-171"
"HRAS","NP_001123914.1","P01112 ","1QRA","X-ray","1.6","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1RVD","X-ray","1.9","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1WQ1","X-ray","2.5","R","1-166"
"HRAS","NP_001123914.1","P01112 ","1XCM","X-ray","1.84","A","1-167"
"HRAS","NP_001123914.1","P01112 ","1XD2","X-ray","2.7","A/B","1-166"
"HRAS","NP_001123914.1","P01112 ","1XJ0","X-ray","1.7","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1ZVQ","X-ray","2","A","1-166"
"HRAS","NP_001123914.1","P01112 ","1ZW6","X-ray","1.5","A","1-166"
"HRAS","NP_001123914.1","P01112 ","221P","X-ray","2.3","A","1-166"
"HRAS","NP_001123914.1","P01112 ","2C5L","X-ray","1.9","A/B","1-166"
"HRAS","NP_001123914.1","P01112 ","2CE2","X-ray","1","X","1-166"
"HRAS","NP_001123914.1","P01112 ","2CL0","X-ray","1.8","X","1-166"
"HRAS","NP_001123914.1","P01112 ","2CL6","X-ray","1.24","X","1-166"
"HRAS","NP_001123914.1","P01112 ","2CL7","X-ray","1.25","X","1-166"
"HRAS","NP_001123914.1","P01112 ","2CLC","X-ray","1.3","X","1-166"
"HRAS","NP_001123914.1","P01112 ","2CLD","X-ray","1.22","X","1-166"
"HRAS","NP_001123914.1","P01112 ","2EVW","X-ray","1.05","X","1-166"
"HRAS","NP_001123914.1","P01112 ","2GDP","model","-","A","1-171"
"HRAS","NP_001123914.1","P01112 ","2Q21","X-ray","2.2","A","1-171"
"HRAS","NP_001123914.1","P01112 ","2QUZ","X-ray","1.49","A","1-166"
"HRAS","NP_001123914.1","P01112 ","2RGA","X-ray","1.9","A","1-166"
